mode,load,0_densenet169-4,1_inception_v3-16,2_vgg16-16
mps-uncap,0.8,0.06222724914550781,0.05745887756347656,7.790088653564453
mps-uncap,0.9,9.215831756591797,13.504266738891602,17.441987991333008
mps-uncap,1.0,498.813271522522,334.4306945800781,147.3214626312256
mps-uncap,0.5,0.057697296142578125,0.058770179748535156,0.04696846008300781
mps-uncap,0.6,0.057220458984375,0.05269050598144531,0.2560615539550781
mps-uncap,0.7,0.05733966827392578,0.056743621826171875,5.093812942504883
mps-uncap,0.1,0.06318092346191406,0.062465667724609375,0.05745887756347656
mps-uncap,0.2,0.06556510925292969,0.062465667724609375,0.056743621826171875
mps-uncap,0.3,0.06318092346191406,0.06031990051269531,0.05459785461425781
mps-uncap,0.4,0.06270408630371094,0.05793571472167969,0.05030632019042969
