mode,load,0_densenet169-4,1_inception_v3-16,2_vgg16-16
mps-uncap,0.8,47.89378643035889,31.592130661010742,35.07776260375977
mps-uncap,0.9,82.66198635101318,92.61858463287354,72.44682312011717
mps-uncap,1.0,1232.9739093780515,745.9198713302619,429.5687675476074
mps-uncap,0.5,12.55760192871094,9.81593132019043,10.346293449401855
mps-uncap,0.6,17.42086410522462,12.091016769409181,15.093517303466804
mps-uncap,0.7,28.10010910034181,24.548721313476577,24.71785545349122
mps-uncap,0.1,0.06966590881347656,0.07061958312988281,0.07443428039550781
mps-uncap,0.2,0.07295608520507812,0.07185935974121095,3.396606445312507
mps-uncap,0.3,4.427337646484373,0.07131099700927733,6.732487678527832
mps-uncap,0.4,9.362459182739258,6.526899337768545,9.03301239013672
