mode,load,0_densenet169-4,1_inception_v3-16,2_vgg16-16
mps-uncap,0.8,57.75529861450195,36.11936569213867,11.875219345092772
mps-uncap,0.9,55.0477385520935,39.81757164001465,12.064104080200197
mps-uncap,1.0,63.48359346389772,41.99113368988038,12.219762802124025
mps-uncap,0.5,44.04210329055785,34.52828407287599,11.185348033905028
mps-uncap,0.6,54.40235137939453,34.43236351013184,11.556329727172852
mps-uncap,0.7,56.106927394866936,35.7576322555542,11.891634464263916
mps-uncap,0.1,28.660273551940918,23.20926189422606,10.349025726318361
mps-uncap,0.2,30.876450538635236,23.274369239807125,10.723233222961426
mps-uncap,0.3,33.059124946594245,29.25166368484497,10.868732929229736
mps-uncap,0.4,43.22534799575806,33.927135467529304,11.083564758300783
