mode,load,0_densenet121-4,1_efficientnet_b7-8,2_mobilenet_v2-32
mps-uncap,0.8,33.336639404296875,56.57768249511719,32.23276138305664
mps-uncap,0.9,41.79787635803223,1696.2804794311523,680.6197166442871
mps-uncap,1.0,929.2809963226318,2767.9033279418945,5210.8389139175415
mps-uncap,0.5,15.17784595489502,31.684517860412598,10.045170783996582
mps-uncap,0.6,16.227245330810547,35.787224769592285,11.720895767211914
mps-uncap,0.7,18.832683563232422,45.62568664550781,14.625310897827148
mps-uncap,0.1,21.80624008178711,25.950908660888672,9.721159934997559
mps-uncap,0.2,20.543813705444336,24.424195289611816,9.24527645111084
mps-uncap,0.3,15.753746032714844,25.48527717590332,9.224176406860352
mps-uncap,0.4,15.49077033996582,25.94470977783203,9.501457214355469
