mode,load,0_densenet121-4,1_efficientnet_b7-8,2_mobilenet_v2-32
mps-uncap,0.8,14.590978622436523,24.624347686767578,23.1626033782959
mps-uncap,0.9,24.138212203979492,1656.970739364624,670.1579093933105
mps-uncap,1.0,908.0129861831665,2732.6221466064453,5201.576471328735
mps-uncap,0.5,0.025272369384765625,0.030279159545898438,0.028848648071289062
mps-uncap,0.6,0.025033950805664062,0.04279613494873047,3.159761428833008
mps-uncap,0.7,2.522110939025879,16.210079193115234,6.011486053466797
mps-uncap,0.1,0.040411949157714844,0.041484832763671875,0.03266334533691406
mps-uncap,0.2,0.03159046173095703,0.03993511199951172,0.027894973754882812
mps-uncap,0.3,0.0286102294921875,0.029802322387695312,0.025987625122070312
mps-uncap,0.4,0.026464462280273438,0.029087066650390625,0.025272369384765625
