mode,load,0_densenet121-4,1_efficientnet_b7-8,2_mobilenet_v2-32
mps-uncap,0.8,179.22711372375488,386.0194683074951,165.50564765930176
mps-uncap,0.9,265.73991775512695,3509.5136165618896,2646.439790725708
mps-uncap,1.0,3420.2675819396973,4041.689872741699,10189.514875411987
mps-uncap,0.5,53.08866500854492,120.24831771850586,48.10643196105957
mps-uncap,0.6,61.05327606201172,136.3077163696289,64.24593925476074
mps-uncap,0.7,118.92485618591309,210.10398864746094,74.63645935058594
mps-uncap,0.1,22.83167839050293,32.17029571533203,23.733854293823242
mps-uncap,0.2,27.70376205444336,42.8614616394043,27.85205841064453
mps-uncap,0.3,40.99893569946289,36.563873291015625,32.57417678833008
mps-uncap,0.4,62.723636627197266,90.84272384643555,39.09564018249512
