mode,load,0_densenet121-4,1_efficientnet_b7-8,2_mobilenet_v2-32
mps-uncap,0.8,11.742115020751953,21.23117446899414,5.93113899230957
mps-uncap,0.9,11.83176040649414,23.674488067626953,6.219148635864258
mps-uncap,1.0,12.250185012817383,22.629976272583008,6.4563751220703125
mps-uncap,0.5,11.661767959594727,21.16250991821289,5.87916374206543
mps-uncap,0.6,11.700630187988281,20.987749099731445,5.878686904907227
mps-uncap,0.7,11.719703674316406,21.30436897277832,5.883455276489258
mps-uncap,0.1,12.695789337158203,21.259784698486328,6.694555282592773
mps-uncap,0.2,11.842012405395508,21.091222763061523,5.903482437133789
mps-uncap,0.3,11.760473251342773,21.22330665588379,5.895853042602539
mps-uncap,0.4,11.826753616333008,20.937681198120117,5.919694900512695
