mode,load,0_densenet161-2,1_resnet152-2,2_resnet34-32
mps-uncap,0.8,205.86180686950684,115.23008346557617,123.2764720916748
mps-uncap,0.9,473.43945503234863,173.8882064819336,207.7186107635498
mps-uncap,1.0,1384.6187591552734,458.5607051849365,251.99627876281738
mps-uncap,0.5,61.52844429016113,54.83603477478027,39.1542911529541
mps-uncap,0.6,64.74781036376953,73.94790649414062,41.96500778198242
mps-uncap,0.7,108.43658447265625,67.9013729095459,52.94919013977051
mps-uncap,0.1,44.121742248535156,37.44316101074219,15.33961296081543
mps-uncap,0.2,54.4435977935791,52.032470703125,20.369768142700195
mps-uncap,0.3,60.78624725341797,48.20728302001953,27.228116989135742
mps-uncap,0.4,51.80644989013672,52.31189727783203,32.56797790527344
