mode,load,0_densenet161-2,1_resnet152-2,2_resnet34-32
mps-uncap,0.8,123.81402254104614,71.63484096527131,69.61167335510255
mps-uncap,0.9,357.17306613922125,115.2165722846985,133.44818592071533
mps-uncap,1.0,1280.9367370605466,378.8780212402344,202.2087383270262
mps-uncap,0.5,28.8136196136475,27.597446441650376,18.404903411865266
mps-uncap,0.6,34.022684097290025,31.032271385192924,22.82656669616697
mps-uncap,0.7,53.752136230468736,38.50012302398679,31.718134880065918
mps-uncap,0.1,18.88089179992681,15.14752388000488,6.117374897003167
mps-uncap,0.2,24.334125518798682,24.765405654907443,7.83493518829341
mps-uncap,0.3,26.89547538757324,22.166838645935048,11.314964294433581
mps-uncap,0.4,27.82495498657218,26.565389633178686,14.112720489501942
