mode,load,0_densenet161-2,1_resnet152-2,2_resnet34-32
mps-uncap,0.8,140.39055585861215,82.45770931243896,77.62450218200686
mps-uncap,0.9,375.8446741104127,129.3086981773377,140.48102855682373
mps-uncap,1.0,1298.3924555778501,394.49043273925787,210.2168178558347
mps-uncap,0.5,41.094632148742676,39.696338176727274,25.375499725341815
mps-uncap,0.6,47.66360759735098,42.38633155822754,30.17641067504881
mps-uncap,0.7,67.4147725105285,49.840693473815904,38.95699977874756
mps-uncap,0.1,40.04240036010748,33.63862991333004,12.693974971771222
mps-uncap,0.2,44.60278749465941,37.31502532958986,14.414653778076165
mps-uncap,0.3,40.83649158477781,36.619100570678704,18.00968170166015
mps-uncap,0.4,42.20773696899414,38.841972351074205,21.021628379821774
