mode,load,0_densenet161-2,1_resnet152-2,2_resnet34-32
mps-uncap,0.8,187.38889694213867,99.21860694885254,115.60869216918945
mps-uncap,0.9,455.1506042480469,157.77850151062012,199.7992992401123
mps-uncap,1.0,1363.87038230896,443.4058666229248,243.87550354003906
mps-uncap,0.5,47.185659408569336,43.09582710266113,31.513452529907227
mps-uncap,0.6,53.47490310668945,63.04454803466797,34.948110580444336
mps-uncap,0.7,93.23692321777344,57.83653259277344,44.910430908203125
mps-uncap,0.1,22.00770378112793,19.168376922607422,8.798837661743164
mps-uncap,0.2,42.80686378479004,38.01751136779785,14.148473739624023
mps-uncap,0.3,51.12123489379883,33.594608306884766,20.284652709960938
mps-uncap,0.4,42.20128059387207,44.626712799072266,25.580644607543945
