mode,load,0_efficientnet_b5-8,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v2-4
mps-uncap,1.0,28.372526168823242,11.00468635559082,11.1541748046875,3.717660903930664
