mode,load,0_efficientnet_b5-8,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v2-4
mps-uncap,1.0,42.68479347229004,13.887643814086914,13.782024383544922,12.468338012695312
