mode,load,0_efficientnet_b5-8,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v2-4
mps-uncap,1.0,41.94449186325073,13.48081350326538,13.396074771881104,11.603343486785889
