mode,load,0_inception_v3-8,1_resnet18-32,2_vgg19-16
mps-uncap,0.8,0.011920928955078125,0.009298324584960938,0.01049041748046875
mps-uncap,0.9,0.009775161743164062,0.0095367431640625,0.010967254638671875
mps-uncap,1.0,0.012636184692382812,0.011682510375976562,0.011205673217773438
mps-uncap,0.5,0.019550323486328125,0.010251998901367188,0.010967254638671875
mps-uncap,0.6,0.011682510375976562,0.011205673217773438,0.010013580322265625
mps-uncap,0.7,0.012159347534179688,0.011205673217773438,0.011444091796875
mps-uncap,0.1,0.022172927856445312,0.021457672119140625,0.015497207641601562
mps-uncap,0.2,0.021457672119140625,0.010967254638671875,0.012874603271484375
mps-uncap,0.3,0.020742416381835938,0.011205673217773438,0.011682510375976562
mps-uncap,0.4,0.013589859008789062,0.011205673217773438,0.011920928955078125
