mode,load,0_inception_v3-8,1_resnet18-32,2_vgg19-16
mps-uncap,0.8,137.59684562683105,92.88978576660156,202.45361328125
mps-uncap,0.9,234.6656322479248,162.5387668609619,135.29253005981445
mps-uncap,1.0,775.2387523651123,1072.5131034851074,1535.569667816162
mps-uncap,0.5,53.234100341796875,37.99176216125488,53.302764892578125
mps-uncap,0.6,43.68257522583008,44.79670524597168,84.98263359069824
mps-uncap,0.7,76.29799842834473,104.41422462463379,111.23991012573242
mps-uncap,0.1,10.84756851196289,6.543397903442383,12.238502502441406
mps-uncap,0.2,24.941205978393555,19.842863082885742,20.207643508911133
mps-uncap,0.3,18.512487411499023,17.01664924621582,37.67895698547363
mps-uncap,0.4,42.315006256103516,27.44007110595703,33.895015716552734
