mode,load,0_inception_v3-8,1_resnet18-32,2_vgg19-16
mps-uncap,0.8,41.75719261169438,15.7517409324646,15.754222869873047
mps-uncap,0.9,45.807838439941406,15.818853378295898,15.77272415161133
mps-uncap,1.0,47.657573223114,15.903666019439697,16.31356239318848
mps-uncap,0.5,37.26327896118164,14.467935562133789,14.680485725402832
mps-uncap,0.6,38.88709545135495,15.057435035705568,15.112152099609375
mps-uncap,0.7,39.723241329193115,15.434956550598143,15.374493598937988
mps-uncap,0.1,17.511680126190186,13.449785709381105,13.187141418457031
mps-uncap,0.2,24.834105968475345,13.562326431274414,13.466653823852539
mps-uncap,0.3,28.673219680786165,13.647568225860596,13.831489086151123
mps-uncap,0.4,31.939642429351807,14.348223209381104,14.306473731994629
