mode,load,0_inception_v3-8,1_resnet18-32,2_vgg19-16
mps-uncap,0.8,36.398124694824226,14.841580390930178,14.986753463745117
mps-uncap,0.9,42.06657409667969,15.27562141418457,15.234136581420898
mps-uncap,1.0,44.50058937072754,15.642476081848145,15.750789642333986
mps-uncap,0.5,26.120138168334964,13.099145889282227,13.664531707763672
mps-uncap,0.6,29.807615280151378,13.884615898132326,14.082884788513184
mps-uncap,0.7,32.311439514160156,14.330148696899414,14.520525932312012
mps-uncap,0.1,12.96851634979248,4.296374320983887,10.946321487426763
mps-uncap,0.2,14.76864814758301,9.728431701660158,12.874603271484375
mps-uncap,0.3,18.170714378356934,11.59753799438477,13.067126274108887
mps-uncap,0.4,21.55830860137939,12.774419784545898,13.299560546875
