mode,load,0_inception_v3-8,1_resnet18-32,2_vgg19-16
mps-uncap,0.8,108.82956743240359,67.27746963500962,135.3907585144043
mps-uncap,0.9,219.3745136260986,146.32617473602306,118.18797111511229
mps-uncap,1.0,731.7946434020992,962.8793454170226,1513.1474924087527
mps-uncap,0.5,50.55757522583006,29.164247512817333,45.13955593109131
mps-uncap,0.6,59.60832595825184,41.59196853637699,64.84729290008535
mps-uncap,0.7,76.15883350372314,49.76756572723389,82.46024847030644
mps-uncap,0.1,18.391208648681644,13.515379428863525,20.57828426361083
mps-uncap,0.2,26.74065351486209,15.037026405334455,25.435645580291723
mps-uncap,0.3,31.126129627227797,17.310881614685062,30.124888420105048
mps-uncap,0.4,43.14601182937623,25.844874382019043,33.36018800735472
