mode,load,0_inception_v3-8,1_resnet18-32,2_vgg19-16
mps-uncap,0.8,25.434374809265137,12.946248054504395,21.38352394104004
mps-uncap,0.9,37.416696548461914,19.381999969482422,29.072046279907227
mps-uncap,1.0,228.48403453826904,165.66145420074463,677.5567531585693
mps-uncap,0.5,13.25535774230957,5.814075469970703,13.037919998168945
mps-uncap,0.6,14.33110237121582,8.652925491333008,13.719916343688965
mps-uncap,0.7,18.426179885864258,11.13748550415039,16.61229133605957
mps-uncap,0.1,12.224078178405762,4.320025444030762,10.812044143676758
mps-uncap,0.2,12.124419212341309,4.303693771362305,10.818958282470703
mps-uncap,0.3,12.333035469055176,4.33194637298584,11.023879051208496
mps-uncap,0.4,12.932419776916504,4.516243934631348,11.57534122467041
