mode,load,0_inception_v3-8,1_resnet18-32,2_vgg19-16
mps-uncap,0.8,4.737377166748047,4.140615463256836,10.71619987487793
mps-uncap,0.9,4.871606826782227,4.13823127746582,10.695457458496094
mps-uncap,1.0,4.881381988525391,4.186153411865234,10.758638381958008
mps-uncap,0.5,4.945993423461914,4.129886627197266,10.654687881469727
mps-uncap,0.6,4.843473434448242,4.137516021728516,10.634899139404297
mps-uncap,0.7,4.938840866088867,4.145622253417969,10.718107223510742
mps-uncap,0.1,5.066871643066406,4.137277603149414,10.626554489135742
mps-uncap,0.2,4.9610137939453125,4.12750244140625,10.622262954711914
mps-uncap,0.3,4.929304122924805,4.14586067199707,10.641336441040039
mps-uncap,0.4,4.974126815795898,4.152059555053711,10.675668716430664
