mode,load,0_inception_v3-8,1_resnet18-32,2_vgg19-16
mps-uncap,0.8,29.860925674438498,20.18887996673584,47.788143157958984
mps-uncap,0.9,72.70598411560059,59.76524353027342,63.57178688049317
mps-uncap,1.0,440.52207469940186,668.9322233200072,1389.9574756622314
mps-uncap,0.5,7.802200317382817,5.340051651000979,13.189601898193361
mps-uncap,0.6,10.591411590576179,9.224343299865728,19.622969627380378
mps-uncap,0.7,19.69289779663086,11.83629035949707,26.404142379760742
mps-uncap,0.1,0.0730276107788086,0.07200241088867188,0.07305145263671876
mps-uncap,0.2,0.06961822509765625,0.07128715515136719,4.680204391479495
mps-uncap,0.3,0.0795125961303711,0.07276535034179694,7.303428649902346
mps-uncap,0.4,5.107760429382321,2.683186531066897,9.414172172546396
