mode,load,0_inception_v3-8,1_resnet18-32,2_vgg19-16
mps-uncap,0.8,45.121192932128906,16.14665985107422,16.680479049682617
mps-uncap,0.9,51.537513732910156,16.670703887939453,17.703533172607422
mps-uncap,1.0,52.75392532348633,17.08817481994629,16.909360885620117
mps-uncap,0.5,40.996551513671875,15.779256820678711,15.783548355102539
mps-uncap,0.6,40.76814651489258,16.09659194946289,15.90418815612793
mps-uncap,0.7,42.43040084838867,16.07537269592285,15.878915786743164
mps-uncap,0.1,18.616199493408203,14.46390151977539,14.852523803710938
mps-uncap,0.2,26.772022247314453,14.470577239990234,14.552831649780273
mps-uncap,0.3,31.93044662475586,14.414787292480469,14.60409164428711
mps-uncap,0.4,42.41180419921875,16.193151473999023,16.272783279418945
