mode,load,0_inception_v3-8,1_resnet18-32,2_vgg19-16
mps-uncap,0.8,18.428683280944824,11.700630187988281,13.40794563293457
mps-uncap,0.9,28.723716735839844,13.361930847167969,14.137744903564453
mps-uncap,1.0,40.137529373168945,15.04504680633545,15.048742294311523
mps-uncap,0.5,12.24970817565918,4.529476165771484,11.323928833007812
mps-uncap,0.6,12.399911880493164,4.987597465515137,11.806845664978027
mps-uncap,0.7,14.42420482635498,7.865667343139648,12.50910758972168
mps-uncap,0.1,12.151002883911133,4.25267219543457,10.746479034423828
mps-uncap,0.2,12.02082633972168,4.238367080688477,10.746240615844727
mps-uncap,0.3,12.149810791015625,4.2601823806762695,10.787487030029297
mps-uncap,0.4,12.533068656921387,4.293203353881836,10.964274406433105
