mode,load,0_efficientnet_b6-2,1_resnet18-2,2_vgg16-2
mps-uncap,0.8,82.64466285705566,13.38419914245602,19.707560539245655
mps-uncap,0.9,129.71021413803103,23.886141777038578,33.20965766906737
mps-uncap,1.0,402.85560607910156,51.470232009887624,103.31622123718262
mps-uncap,0.5,37.753727436065724,10.437517166137704,8.076472282409668
mps-uncap,0.6,50.76042175292967,10.29555320739747,9.777297973632804
mps-uncap,0.7,60.8694362640381,9.309630393981951,11.87854766845703
mps-uncap,0.1,37.0258092880249,5.55647373199462,3.9306735992431654
mps-uncap,0.2,43.045711517333956,6.782941818237312,4.84501838684082
mps-uncap,0.3,37.63036251068113,8.563446998596183,5.515584945678713
mps-uncap,0.4,34.89695072174071,10.659589767456058,6.82060241699219
