mode,load,0_efficientnet_b6-2,1_resnet18-2,2_vgg16-2
mps-uncap,0.8,17.41093635559082,2.6236343383789045,2.887680530548096
mps-uncap,0.9,17.541747093200684,2.6531219482421875,2.9406070709228516
mps-uncap,1.0,17.800617218017578,2.7122569084167476,3.008921146392822
mps-uncap,0.5,18.588004112243652,3.1365203857421884,2.811689376831055
mps-uncap,0.6,18.01039218902588,2.9571199417114262,2.8515148162841792
mps-uncap,0.7,17.713918685913086,2.66392230987549,2.8298473358154297
mps-uncap,0.1,25.780797004699707,3.38170051574707,2.521739006042481
mps-uncap,0.2,25.474166870117188,3.215832710266114,2.6487302780151367
mps-uncap,0.3,25.049681663513184,3.315877914428711,2.6952934265136728
mps-uncap,0.4,19.16652202606201,3.4275913238525395,2.7223205566406254
