mode,load,0_efficientnet_b6-2,1_resnet18-2,2_vgg16-2
mps-uncap,0.8,13.505220413208008,1.8970966339111328,2.395153045654297
mps-uncap,0.9,14.862418174743652,2.0432472229003906,2.5315284729003906
mps-uncap,1.0,16.06297492980957,2.1555423736572266,2.6640892028808594
mps-uncap,0.5,12.521028518676758,2.495288848876953,2.2554397583007812
mps-uncap,0.6,12.386798858642578,1.9750595092773438,2.3038387298583984
mps-uncap,0.7,12.857675552368164,1.8901824951171875,2.295255661010742
mps-uncap,0.1,23.108720779418945,2.8328895568847656,2.1333694458007812
mps-uncap,0.2,17.64082908630371,2.7129650115966797,2.1452903747558594
mps-uncap,0.3,16.583919525146484,2.758026123046875,2.174258232116699
mps-uncap,0.4,13.179421424865723,2.774477005004883,2.225637435913086
