mode,load,0_efficientnet_b6-2,1_resnet18-2,2_vgg16-2
mps-uncap,0.8,10.128021240234375,1.1093616485595703,1.9338130950927734
mps-uncap,0.9,9.917259216308594,1.1065006256103516,1.9276142120361328
mps-uncap,1.0,10.227680206298828,1.1258125305175781,1.9495487213134766
mps-uncap,0.5,9.94110107421875,1.1174678802490234,1.9347667694091797
mps-uncap,0.6,9.908199310302734,1.1129379272460938,1.9373893737792969
mps-uncap,0.7,10.061979293823242,1.0988712310791016,1.9276142120361328
mps-uncap,0.1,9.906768798828125,1.1413097381591797,1.9404888153076172
mps-uncap,0.2,9.940624237060547,1.0960102081298828,1.940011978149414
mps-uncap,0.3,10.105609893798828,1.1086463928222656,1.9342899322509766
mps-uncap,0.4,9.866714477539062,1.1279582977294922,1.9457340240478516
