mode,load,0_alexnet-32,1_efficientnet_b6-16,2_resnet50-32
mps-uncap,0.8,7.462501525878906,64.0864372253418,27.0082950592041
mps-uncap,0.9,7.421016693115234,66.39552116394043,27.39095687866211
mps-uncap,1.0,7.973194122314453,64.90755081176758,27.186870574951172
mps-uncap,0.5,8.008956909179688,54.38065528869629,25.199174880981445
mps-uncap,0.6,7.262229919433594,61.03968620300293,25.49147605895996
mps-uncap,0.7,7.097721099853516,63.38906288146973,27.120113372802734
mps-uncap,0.1,7.510185241699219,38.31291198730469,20.810365676879883
mps-uncap,0.2,6.728172302246094,39.00432586669922,22.549867630004883
mps-uncap,0.3,6.579875946044922,50.56428909301758,23.04244041442871
mps-uncap,0.4,6.877899169921875,53.755760192871094,22.86696434020996
