mode,load,0_alexnet-32,1_efficientnet_b6-16,2_resnet50-32
mps-uncap,0.8,2.1865367889404297,19.847393035888672,11.583328247070312
mps-uncap,0.9,2.185821533203125,19.699811935424805,11.526346206665039
mps-uncap,1.0,2.2041797637939453,22.22299575805664,11.597156524658203
mps-uncap,0.5,2.192258834838867,19.582271575927734,11.55233383178711
mps-uncap,0.6,2.1822452545166016,19.5615291595459,11.532306671142578
mps-uncap,0.7,2.196788787841797,19.67763900756836,11.561155319213867
mps-uncap,0.1,2.195119857788086,19.6075439453125,11.530637741088867
mps-uncap,0.2,2.1898746490478516,19.562721252441406,11.501789093017578
mps-uncap,0.3,2.181529998779297,19.454240798950195,11.509418487548828
mps-uncap,0.4,2.1827220916748047,19.55866813659668,11.533498764038086
