mode,load,0_alexnet-32,1_efficientnet_b6-16,2_resnet50-32
mps-uncap,0.8,2.171039581298828,19.80876922607422,11.563539505004883
mps-uncap,0.9,2.174854278564453,19.638776779174805,11.510372161865234
mps-uncap,1.0,2.1893978118896484,19.46425437927246,11.567354202270508
mps-uncap,0.5,2.1784305572509766,19.55103874206543,11.521339416503906
mps-uncap,0.6,2.1691322326660156,19.53887939453125,11.49439811706543
mps-uncap,0.7,2.1834373474121094,19.619226455688477,11.527776718139648
mps-uncap,0.1,2.176046371459961,19.57559585571289,11.489629745483398
mps-uncap,0.2,2.1791458129882812,19.52528953552246,11.488676071166992
mps-uncap,0.3,2.1643638610839844,19.43230628967285,11.49606704711914
mps-uncap,0.4,2.165079116821289,19.543170928955078,11.518716812133789
