mode,load,0_alexnet-32,1_efficientnet_b6-16,2_resnet50-32
mps-uncap,0.8,5.279541015625,53.65157127380371,25.786399841308594
mps-uncap,0.9,7.922649383544922,82.5047492980957,39.38567638397217
mps-uncap,1.0,125.42986869812012,392.8709030151367,233.35647583007812
mps-uncap,0.5,2.9892921447753906,31.396865844726562,15.036344528198242
mps-uncap,0.6,3.4456253051757812,34.3320369720459,16.796112060546875
mps-uncap,0.7,4.145383834838867,44.29662227630615,20.625591278076172
mps-uncap,0.1,2.3131370544433594,25.146484375,11.689901351928711
mps-uncap,0.2,2.3043155670166016,23.64802360534668,12.464761734008789
mps-uncap,0.3,2.2945404052734375,23.098468780517578,12.76397705078125
mps-uncap,0.4,2.31170654296875,24.93429183959961,13.800740242004395
