mode,load,0_alexnet-32,1_efficientnet_b6-16,2_resnet50-32
mps-uncap,0.8,1.5451908111572266,0.7081031799316406,8.635640144348145
mps-uncap,0.9,3.9440393447875977,34.43264961242676,19.113540649414062
mps-uncap,1.0,120.75281143188477,332.67951011657715,211.36140823364258
mps-uncap,0.5,0.043392181396484375,0.05817413330078125,0.05173683166503906
mps-uncap,0.6,0.0438690185546875,0.05924701690673828,0.055789947509765625
mps-uncap,0.7,0.04839897155761719,0.060439109802246094,0.07390975952148438
mps-uncap,0.1,0.04887580871582031,0.06341934204101562,0.06556510925292969
mps-uncap,0.2,0.0457763671875,0.05900859832763672,0.06365776062011719
mps-uncap,0.3,0.04410743713378906,0.06127357482910156,0.06031990051269531
mps-uncap,0.4,0.0438690185546875,0.05936622619628906,0.05555152893066406
