mode,load,0_alexnet-32,1_efficientnet_b6-16,2_resnet50-32
mps-uncap,0.8,0.008344650268554688,0.012874603271484375,0.011920928955078125
mps-uncap,0.9,0.007867813110351562,0.013589859008789062,0.011920928955078125
mps-uncap,1.0,0.009059906005859375,0.017642974853515625,0.013828277587890625
mps-uncap,0.5,0.010013580322265625,0.0133514404296875,0.012159347534179688
mps-uncap,0.6,0.008821487426757812,0.013589859008789062,0.011682510375976562
mps-uncap,0.7,0.009059906005859375,0.0133514404296875,0.01239776611328125
mps-uncap,0.1,0.011205673217773438,0.014543533325195312,0.020742416381835938
mps-uncap,0.2,0.008344650268554688,0.021219253540039062,0.012159347534179688
mps-uncap,0.3,0.00858306884765625,0.015497207641601562,0.012874603271484375
mps-uncap,0.4,0.010013580322265625,0.013589859008789062,0.012874603271484375
