mode,load,0_alexnet-32,1_efficientnet_b6-16,2_resnet50-32
mps-uncap,0.8,50.92668533325195,244.6913719177246,145.3850269317627
mps-uncap,0.9,59.926748275756836,431.5834045410156,291.46742820739746
mps-uncap,1.0,1152.5979042053223,1371.117115020752,1308.2644939422607
mps-uncap,0.5,26.707172393798828,103.06930541992188,69.27800178527832
mps-uncap,0.6,26.851415634155273,102.5385856628418,89.92576599121094
mps-uncap,0.7,33.591270446777344,205.1558494567871,170.54080963134766
mps-uncap,0.1,7.535219192504883,39.07346725463867,30.826568603515625
mps-uncap,0.2,8.725404739379883,54.163217544555664,29.71625328063965
mps-uncap,0.3,13.045310974121094,72.32093811035156,55.753469467163086
mps-uncap,0.4,12.784004211425781,87.35418319702148,53.66635322570801
