mode,load,0_alexnet-32,1_efficientnet_b6-16,2_resnet50-32
mps-uncap,0.8,6.4259886741638175,62.09299087524414,25.809366703033447
mps-uncap,0.9,6.323206424713134,64.6834659576416,26.44515037536621
mps-uncap,1.0,6.76510810852051,63.790969848632805,26.670455932617188
mps-uncap,0.5,5.918655395507809,50.97670078277588,23.660302162170414
mps-uncap,0.6,6.032285690307615,55.26731252670288,24.248504638671857
mps-uncap,0.7,6.085395812988281,61.196789741516106,25.206174850463867
mps-uncap,0.1,4.356622695922852,35.494003295898416,19.456205368041992
mps-uncap,0.2,4.852023124694823,34.370398521423354,19.661226272583008
mps-uncap,0.3,5.219240188598632,46.35586738586426,21.40619516372681
mps-uncap,0.4,5.391645431518561,50.185487270355225,21.649551391601562
