mode,load,0_efficientnet_b7-16,1_mobilenet_v2-4,2_resnet50-8
mps-uncap,0.8,338.49096298217773,43.40648651123047,102.35834121704102
mps-uncap,0.9,498.3558654785156,81.33363723754883,161.53812408447266
mps-uncap,1.0,2868.5967922210693,278.0334949493408,552.6528358459473
mps-uncap,0.5,149.3244171142578,27.12249755859375,53.069353103637695
mps-uncap,0.6,208.085298538208,37.10460662841797,46.21291160583496
mps-uncap,0.7,231.3380241394043,48.54178428649902,87.49961853027344
mps-uncap,0.1,52.95276641845703,15.269994735717773,17.090559005737305
mps-uncap,0.2,68.15838813781738,19.59228515625,20.347118377685547
mps-uncap,0.3,83.99057388305664,21.16680145263672,23.602008819580078
mps-uncap,0.4,147.95374870300293,30.36785125732422,36.95201873779297
