mode,load,0_efficientnet_b7-16,1_mobilenet_v2-4,2_resnet50-8
mps-uncap,0.8,0.01430511474609375,0.009775161743164062,0.010251998901367188
mps-uncap,0.9,0.013589859008789062,0.008344650268554688,0.008821487426757812
mps-uncap,1.0,0.015735626220703125,0.009298324584960938,0.010967254638671875
mps-uncap,0.5,0.01430511474609375,0.010967254638671875,0.010967254638671875
mps-uncap,0.6,0.014066696166992188,0.010013580322265625,0.010251998901367188
mps-uncap,0.7,0.0133514404296875,0.008344650268554688,0.0095367431640625
mps-uncap,0.1,0.020265579223632812,0.011682510375976562,0.011920928955078125
mps-uncap,0.2,0.014781951904296875,0.011444091796875,0.011205673217773438
mps-uncap,0.3,0.014543533325195312,0.011920928955078125,0.010967254638671875
mps-uncap,0.4,0.013828277587890625,0.010728836059570312,0.0095367431640625
