mode,load,0_efficientnet_b7-16,1_mobilenet_v2-4,2_resnet50-8
mps-uncap,0.8,61.46049499511719,6.430864334106445,12.449383735656738
mps-uncap,0.9,102.43558883666992,8.542060852050781,20.01798152923584
mps-uncap,1.0,1591.7584896087646,63.95578384399414,119.69399452209473
mps-uncap,0.5,32.74846076965332,5.628108978271484,7.290840148925781
mps-uncap,0.6,36.70668601989746,5.832195281982422,8.205890655517578
mps-uncap,0.7,40.52543640136719,6.04557991027832,9.69076156616211
mps-uncap,0.1,27.471303939819336,5.957126617431641,6.757259368896484
mps-uncap,0.2,28.310179710388184,5.865573883056641,6.679773330688477
mps-uncap,0.3,29.37030792236328,5.777597427368164,6.67262077331543
mps-uncap,0.4,31.660795211791992,5.832910537719727,6.633281707763672
