mode,load,0_efficientnet_b7-16,1_mobilenet_v2-4,2_resnet50-8
mps-uncap,0.8,147.5364446640015,15.434885025024418,31.72159194946289
mps-uncap,0.9,271.9580650329591,23.832464218139645,60.205197334289544
mps-uncap,1.0,2599.170732498169,169.34504508972168,304.72393035888683
mps-uncap,0.5,62.95633316040039,11.065721511840822,16.50664806365967
mps-uncap,0.6,81.44028186798097,12.424230575561523,17.86661148071289
mps-uncap,0.7,102.73079872131348,14.536619186401367,25.916099548339844
mps-uncap,0.1,32.62968063354493,6.792306900024414,7.858896255493164
mps-uncap,0.2,39.22963142395019,8.379220962524414,10.023546218872069
mps-uncap,0.3,45.28987407684326,9.84351634979248,11.884021759033203
mps-uncap,0.4,57.296037673950195,10.693264007568358,13.346242904663084
