mode,load,0_efficientnet_b7-16,1_mobilenet_v2-4,2_resnet50-8
mps-uncap,0.8,40.41910171508789,9.360551834106445,15.699386596679688
mps-uncap,0.9,41.75376892089844,9.874105453491211,15.904426574707031
mps-uncap,1.0,40.856122970581055,12.761116027832031,16.247987747192383
mps-uncap,0.5,39.51621055603027,9.204864501953125,15.121698379516602
mps-uncap,0.6,39.91198539733887,9.876251220703125,14.412879943847656
mps-uncap,0.7,38.89346122741699,10.344505310058594,15.727758407592773
mps-uncap,0.1,34.04593467712402,9.186267852783203,14.437437057495117
mps-uncap,0.2,35.00556945800781,9.022951126098633,14.182806015014648
mps-uncap,0.3,36.53073310852051,8.862733840942383,14.638662338256836
mps-uncap,0.4,38.30313682556152,9.835004806518555,14.478445053100586
