mode,load,0_efficientnet_b7-16,1_mobilenet_v2-4,2_resnet50-8
mps-uncap,0.8,270.7377672195437,21.876149177551248,55.39467334747301
mps-uncap,0.9,359.6607398986817,49.330301284789925,96.6241788864136
mps-uncap,1.0,2725.6753301620483,235.3836488723754,511.15224838256813
mps-uncap,0.5,69.62305307388306,13.524634838104191,21.651055812835704
mps-uncap,0.6,102.28851079940773,16.343116760253906,20.863652229309103
mps-uncap,0.7,145.1924753189088,21.652698516845703,45.34411430358887
mps-uncap,0.1,23.75323772430419,5.530824661254884,5.634136199951176
mps-uncap,0.2,30.282123088836673,8.19408893585205,6.78232192993166
mps-uncap,0.3,40.006017684936516,10.121440887451175,10.40125370025632
mps-uncap,0.4,81.35000228881825,11.755018234252924,14.678239822387692
