mode,load,0_vgg13-8,1_vgg13-8
mig,0.1,7.687091827392578,9.255409240722656
mig,0.2,7.682323455810547,9.24992561340332
mig,0.3,7.686853408813477,9.241580963134766
mig,0.4,7.6770782470703125,9.240865707397461
mig,0.5,7.674217224121094,9.235858917236328
mig,0.6,7.675409317016602,9.228944778442383
mig,0.7,7.672309875488281,9.233713150024414
mig,0.8,7.678747177124023,9.236574172973633
mig,0.9,7.673025131225586,9.234189987182617
mig,1.0,7.6885223388671875,9.256362915039062
