mode,load,0_vgg11-2,1_vgg11-2
mig,0.1,2.043008804321289,2.4635791778564453
mig,0.2,2.0399093627929688,2.455472946166992
mig,0.3,2.0372867584228516,2.455472946166992
mig,0.4,2.0384788513183594,2.451658248901367
mig,0.5,2.0351409912109375,2.4526119232177734
mig,0.6,2.033233642578125,2.4509429931640625
mig,0.7,2.0296573638916016,2.4499893188476562
mig,0.8,2.0301342010498047,2.4483203887939453
mig,0.9,2.0341873168945312,2.4535655975341797
mig,1.0,2.0401477813720703,2.4569034576416016
