mode,load,0_vgg11-2,1_vgg11-2
mig,0.1,2.36046314239502,3.093957901000976
mig,0.2,3.3957958221435547,4.250717163085936
mig,0.3,3.9107799530029297,4.913425445556641
mig,0.4,4.257774353027344,5.979418754577637
mig,0.5,4.932451248168944,6.758308410644531
mig,0.6,5.789518356323242,10.15019416809082
mig,0.7,7.282829284667969,14.684724807739258
mig,0.8,11.51113510131836,40.287351608276374
mig,0.9,19.783449172973643,2613.5657787323
mig,1.0,73.64933490753174,7727.8130531311035
