mode,load,0_mobilenet_v2-2,1_resnet152-2,2_vgg11-8
mps-uncap,0.8,2.190828323364258,7.252216339111328,3.181934356689453
mps-uncap,0.9,2.1772384643554688,7.30443000793457,3.187894821166992
mps-uncap,1.0,2.1886825561523438,7.426977157592773,3.305196762084961
mps-uncap,0.5,2.234935760498047,7.413625717163086,3.162384033203125
mps-uncap,0.6,2.2296905517578125,7.183313369750977,3.162384033203125
mps-uncap,0.7,2.2020339965820312,7.148027420043945,3.1690597534179688
mps-uncap,0.1,2.2115707397460938,8.074045181274414,3.1719207763671875
mps-uncap,0.2,2.2764205932617188,7.508993148803711,3.1540393829345703
mps-uncap,0.3,2.2437572479248047,7.43412971496582,3.170013427734375
mps-uncap,0.4,2.217531204223633,7.344245910644531,3.1638145446777344
