mode,load,0_mobilenet_v2-2,1_resnet152-2,2_vgg11-8
mps-uncap,0.8,25.301258563995365,87.08400726318357,30.669193267822262
mps-uncap,0.9,49.168233871460004,130.04413843154907,70.4970526695247
mps-uncap,1.0,352.11578369140625,208.1841468811038,400.28628349304194
mps-uncap,0.5,17.640113830566406,38.12241554260251,12.368180751800539
mps-uncap,0.6,19.36131238937378,44.504880905151374,14.950759410858154
mps-uncap,0.7,17.536880970001196,56.258683204650886,23.39139938354486
mps-uncap,0.1,10.963563919067381,33.159322738647454,6.186776161193848
mps-uncap,0.2,13.91161680221557,35.33640384674073,8.064341545104979
mps-uncap,0.3,17.904148101806634,39.04916048049927,8.718507289886473
mps-uncap,0.4,18.563756942749034,39.32950258255004,10.824489593505865
