mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-16,2_mobilenet_v3_large-2,3_resnet18-32
mps-uncap,1.0,12.634572982788088,14.417684078216555,12.558240890502931,9.601507186889648
