mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-16,2_mobilenet_v3_large-2,3_resnet18-32
mps-uncap,1.0,11.11447811126709,10.874629020690918,10.326862335205078,8.927583694458008
