mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-16,2_mobilenet_v3_large-2,3_resnet18-32
mps-uncap,1.0,11.820435523986816,13.011717796325685,11.694049835205078,9.438610076904297
