mode,load,0_vgg19-32,1_resnet18-2,2_squeezenet1_1-8
mps-uncap,1.0,27.294769287109375,21.94231986999512,20.760583877563477
mig,1.0,52.36941576004028,2.2823166847228995,3.9654445648193355
