mode,load,0_vgg19-32,1_resnet18-2,2_squeezenet1_1-8
mps-uncap,1.0,26.71637535095215,19.539880752563477,19.78325843811035
mig,1.0,50.27186870574951,2.1500587463378906,3.4551620483398438
