mode,load,0_vgg19-32,1_resnet18-2,2_squeezenet1_1-8
mps-uncap,1.0,26.244640350341797,9.306907653808594,8.136630058288574
mig,1.0,49.78609085083008,2.1142959594726562,3.2968521118164062
