mode,load,0_mobilenet_v3_small-4,1_mobilenet_v3_small-4,2_mobilenet_v3_small-4,3_mobilenet_v3_small-4
mig,0.1,12.925028800964355,13.374564647674555,14.130077362060543,14.374773502349843
mig,0.2,19.034826755523675,18.559837341308583,18.039188385009766,18.48119497299196
mig,0.3,17.242813110351555,16.57111644744872,17.42443561553955,18.762898445129377
mig,0.4,15.598940849304194,15.391788482666012,14.727993011474618,15.734891891479482
mig,0.5,13.563992977142332,13.012382984161379,13.95133495330812,13.247365951538068
mig,0.6,12.453222274780261,12.251198291778564,17.24691390991209,14.513645172119135
mig,0.7,23.06558847427369,16.575422286987305,17.446584701538093,15.804052352905273
mig,0.8,41.41624212265015,34.31594610214234,27.545523643493627,19.35331583023069
mig,0.9,47.4538064002991,54.48419809341429,33.30466747283948,35.85963249206542
mig,1.0,1840.187883377075,253.84517669677732,301.86642646789517,138.79753112792963
