mode,load,0_mobilenet_v3_small-4,1_mobilenet_v3_small-4,2_mobilenet_v3_small-4,3_mobilenet_v3_small-4
mig,0.1,8.537530899047852,8.473372459411623,8.961439132690431,8.922767639160156
mig,0.2,11.362743377685547,11.199951171875,11.333680152893063,11.4898681640625
mig,0.3,10.139942169189455,9.973764419555664,10.43977737426758,10.613083839416504
mig,0.4,8.861541748046875,8.93535614013672,8.971452713012699,9.450674057006836
mig,0.5,7.1009397506713885,7.249379158020021,7.270812988281255,7.166314125061038
mig,0.6,7.110595703125,7.175803184509277,8.572864532470703,8.018255233764648
mig,0.7,11.358594894409183,9.832906723022461,9.825134277343748,9.377479553222656
mig,0.8,18.938517570495605,18.013000488281246,13.509035110473633,12.19482421875
mig,0.9,29.795479774475098,28.627777099609375,22.235012054443366,20.70188522338868
mig,1.0,1740.9632205963135,156.098198890686,255.5476665496826,84.96003150939941
