mode,load,0_mobilenet_v3_small-4,1_mobilenet_v3_small-4,2_mobilenet_v3_small-4,3_mobilenet_v3_small-4
mig,0.1,0.044345855712890625,0.04363059997558594,0.04458427429199219,0.045299530029296875
mig,0.2,0.0457763671875,0.0476837158203125,0.046253204345703125,0.046253204345703125
mig,0.3,0.04982948303222656,0.1595020294189453,0.06604194641113281,0.058531761169433594
mig,0.4,0.39398670196533203,0.38170814514160156,0.4515647888183594,0.4456043243408203
mig,0.5,0.5855560302734375,0.5414485931396484,0.5538463592529297,0.41735172271728516
mig,0.6,0.9524822235107422,0.9045600891113281,1.300811767578125,1.194000244140625
mig,0.7,2.09200382232666,1.7991065979003906,1.832723617553711,1.7952919006347656
mig,0.8,4.204034805297852,3.30197811126709,2.8433799743652344,2.416253089904785
mig,0.9,8.20624828338623,6.2713623046875,5.460262298583984,5.100488662719727
mig,1.0,969.99192237854,69.93162631988525,134.76300239562988,27.697324752807617
