mode,load,0_mobilenet_v3_small-4,1_mobilenet_v3_small-4,2_mobilenet_v3_small-4,3_mobilenet_v3_small-4
mig,0.1,7.653236389160156,7.745244503021234,8.826413154602022,8.908009529113768
mig,0.2,13.975536823272693,13.482570648193352,13.579950332641598,13.822376728057863
mig,0.3,13.480291366577134,12.490105628967282,13.542060852050783,14.365768432617182
mig,0.4,12.381744384765618,12.438478469848626,11.481122970581058,12.460045814514157
mig,0.5,10.830140113830565,10.153033733367922,11.3615226745606,10.26811599731444
mig,0.6,10.091495513916009,9.788155555725098,14.690012931823722,12.051668167114233
mig,0.7,20.558052062988285,14.226922988891602,15.021085739135753,13.461470603942871
mig,0.8,38.99309873580933,31.96363687515259,25.172078609466492,16.982893943786603
mig,0.9,45.075478553772015,52.14443922042846,30.91136455535893,33.45561504364013
mig,1.0,1837.7948570251463,251.45651578903195,299.4148755073544,136.3802194595337
