mode,load,0_mobilenet_v3_small-4,1_mobilenet_v3_small-4,2_mobilenet_v3_small-4,3_mobilenet_v3_small-4
mig,0.1,2.3221969604492188,2.3293495178222656,2.364635467529297,2.360105514526367
mig,0.2,2.335786819458008,2.2916793823242188,2.3195743560791016,2.3508071899414062
mig,0.3,2.374410629272461,2.3040771484375,2.2771358489990234,2.277851104736328
mig,0.4,2.3186206817626953,2.2835731506347656,2.2652149200439453,2.2890567779541016
mig,0.5,2.2957324981689453,2.272367477416992,2.315521240234375,2.263307571411133
mig,0.6,2.294778823852539,2.2635459899902344,2.3250579833984375,2.3462772369384766
mig,0.7,2.3419857025146484,2.2649765014648438,2.3016929626464844,2.2962093353271484
mig,0.8,2.307415008544922,2.2406578063964844,2.241373062133789,2.305746078491211
mig,0.9,2.2859573364257812,2.257823944091797,2.2606849670410156,2.2852420806884766
mig,1.0,2.310037612915039,2.258777618408203,2.3360252380371094,2.3047924041748047
