mode,load,0_mobilenet_v3_small-4,1_mobilenet_v3_small-4,2_mobilenet_v3_small-4,3_mobilenet_v3_small-4
mig,0.1,5.566835403442383,5.619168281555176,5.663633346557617,5.645871162414551
mig,0.2,5.344629287719727,5.373716354370117,5.4253339767456055,5.43367862701416
mig,0.3,3.957509994506836,3.8504600524902344,3.8595199584960938,3.849029541015625
mig,0.4,2.531886100769043,2.596139907836914,2.9909610748291016,3.305673599243164
mig,0.5,2.414822578430176,2.4192333221435547,2.4225711822509766,2.399921417236328
mig,0.6,2.3915767669677734,2.3908615112304688,2.444028854370117,2.442598342895508
mig,0.7,2.432107925415039,2.359628677368164,2.3946762084960938,2.3806095123291016
mig,0.8,2.414703369140625,2.336740493774414,2.3462772369384766,2.3932456970214844
mig,0.9,2.3779869079589844,2.3484230041503906,2.348184585571289,2.370119094848633
mig,1.0,2.404928207397461,2.353191375732422,2.4242401123046875,2.3927688598632812
