mode,load,0_densenet169-32,1_densenet201-4,2_mobilenet_v2-32,3_squeezenet1_1-4
mps-uncap,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
