mode,load,0_densenet169-8,1_vgg19-32,2_vgg19-4
mps-uncap,0.8,111.2998414039612,31.12730741500854,26.589109897613522
mps-uncap,0.9,115.93562364578247,30.80333709716797,26.96986436843872
mps-uncap,1.0,120.94956398010254,30.27474880218506,27.824711799621575
mps-uncap,0.5,90.05236625671387,29.900574684143066,25.22807121276856
mps-uncap,0.6,106.38930320739752,29.949235916137695,26.297788619995124
mps-uncap,0.7,112.1249771118164,30.44734001159668,26.65723323822022
mps-uncap,0.1,56.517381668090806,37.380409240722656,22.91194438934321
mps-uncap,0.2,50.3237247467041,28.944318294525146,22.719154357910156
mps-uncap,0.3,71.19295835494995,28.603239059448242,23.901653289794922
mps-uncap,0.4,78.1917190551758,29.54674959182739,23.610448837280277
