mode,load,0_densenet169-8,1_vgg19-32,2_vgg19-4
mps-uncap,0.8,16.709089279174805,22.10402488708496,3.5822391510009766
mps-uncap,0.9,17.531156539916992,22.121667861938477,3.5974979400634766
mps-uncap,1.0,76.0655403137207,25.866985321044922,8.600473403930664
mps-uncap,0.5,16.95537567138672,21.797895431518555,3.5533905029296875
mps-uncap,0.6,16.704797744750977,21.822690963745117,3.5626888275146484
mps-uncap,0.7,16.759395599365234,21.845340728759766,3.538846969604492
mps-uncap,0.1,18.062829971313477,21.986722946166992,3.6020278930664062
mps-uncap,0.2,17.4710750579834,21.766185760498047,3.5889148712158203
mps-uncap,0.3,17.534494400024414,21.856069564819336,3.5524368286132812
mps-uncap,0.4,17.215728759765625,21.638870239257812,3.5457611083984375
