mode,load,0_densenet169-8,1_vgg19-32,2_vgg19-4
mps-uncap,0.8,62.688589096069336,26.546955108642578,15.742182731628418
mps-uncap,0.9,89.07127380371094,27.6181697845459,18.62621307373047
mps-uncap,1.0,109.34019088745117,28.020262718200684,22.89724349975586
mps-uncap,0.5,21.626949310302734,24.64771270751953,4.429817199707031
mps-uncap,0.6,31.719446182250977,25.146007537841797,6.975412368774414
mps-uncap,0.7,41.46742820739746,26.059389114379883,13.268351554870605
mps-uncap,0.1,32.05537796020508,24.444103240966797,4.042387008666992
mps-uncap,0.2,28.338193893432617,24.315714836120605,3.92305850982666
mps-uncap,0.3,24.30248260498047,24.196147918701172,3.879547119140625
mps-uncap,0.4,20.329952239990234,24.578571319580078,4.03141975402832
