mode,load,0_vgg11-16,1_vgg11-16,2_vgg11-16,3_vgg11-16
mig,0.1,18.133163452148438,18.207073211669922,18.230915069580078,35.6597900390625
mig,0.2,18.129825592041016,18.18680763244629,18.21160316467285,35.63809394836426
mig,0.3,18.117904663085938,18.181800842285156,18.197059631347656,35.63570976257324
mig,0.4,18.118619918823242,18.177032470703125,18.18394660949707,35.6297492980957
mig,0.5,18.124818801879883,18.166065216064453,18.18990707397461,35.634756088256836
mig,0.6,18.12601089477539,18.176794052124023,18.18537712097168,35.64047813415527
mig,0.7,18.12458038330078,18.155574798583984,18.180131912231445,35.65049171447754
mig,0.8,18.128395080566406,18.174171447753906,18.201351165771484,35.65478324890137
mig,0.9,18.133878707885742,18.20659637451172,18.199920654296875,35.66884994506836
mig,1.0,18.1581974029541,18.2497501373291,18.23735237121582,35.69149971008301
